date|category|title|content|sentiment|summary|tokens|tokens_v2|entities|token_pos
2021-06-18|最新上線電影|劍心回來了「神劍闖江湖」最新電影版今天上架|這個週末，讓「劍心」佐藤健陪大家過！Netflix火力全開，砸重本獨家買下「神劍闖江湖」系列最新電影版....|0.0|['這個週末', '讓「劍心」佐藤健陪大家過', 'Netflix火力全開', '砸重本獨家買下「神劍闖江湖」系列最新電影版....']|['這', '個', '週末', '，', '讓', '「', '劍心', '」', '佐藤健陪', '大家', '過', '！Netflix', '火力', '全開', '，', '砸重', '本', '獨家', '買下', '「', '神劍', '闖', '江湖', '」', '系列', '最', '新', '電影版', '.', '...']|['劍心', '佐藤健陪', '火力', '買下', '神劍', '江湖', '系列', '電影版']|{(18, 25, 'PRODUCT', 'Netflix'), (0, 4, 'DATE', '這個週末'), (38, 43, 'WORK_OF_ART', '神劍闖江湖'), (10, 13, 'PERSON', '佐藤健')}|[('這', 'Nep'), ('個', 'Nf'), ('週末', 'Nd'), ('，', 'COMMACATEGORY'), ('讓', 'VL'), ('「', 'PARENTHESISCATEGORY'), ('劍心', 'Na'), ('」', 'PARENTHESISCATEGORY'), ('佐藤健陪', 'Nb'), ('大家', 'Nh'), ('過', 'VCL'), ('！Netflix', 'FW'), ('火力', 'Na'), ('全開', 'VH'), ('，', 'COMMACATEGORY'), ('砸重', 'VH'), ('本', 'Nes'), ('獨家', 'A'), ('買下', 'VC'), ('「', 'PARENTHESISCATEGORY'), ('神劍', 'Na'), ('闖', 'VC'), ('江湖', 'Nc'), ('」', 'PARENTHESISCATEGORY'), ('系列', 'Na'), ('最', 'Dfa'), ('新', 'VH'), ('電影版', 'Na'), ('.', 'PERIODCATEGORY'), ('...', 'ETCCATEGORY')]
2021-06-17|最新上線電影|東西影后飆演技  《哈樂黛的愛與死》、《私慾帳號》PVOD宅家看|將本屆金球獎影后安德拉戴（AndraDay）領銜主演的《哈樂黛的愛與死》（TheUnitedStatesvs.BillieHoliday），以及日本電影旬報影后瀧内公美領銜主演的《私慾帳號》，兩部原本都將在院線上映的強檔新片，讓觀眾透過比電影院更優惠的價格，「宅」在家就能隨選隨看|1.0|['將本屆金球獎影后安德拉戴（AndraDay）領銜主演的《哈樂黛的愛與死》（TheUnitedStatesvs.BillieHoliday）', '讓觀眾透過比電影院更優惠的價格', '「宅」在家就能隨選隨看', '以及日本電影旬報影后瀧内公美領銜主演的《私慾帳號》', '兩部原本都將在院線上映的強檔新片']|['將', '本', '屆', '金球獎', '影后', '安德拉戴', '（', 'Andra', 'Day', '）', '領銜', '主演', '的', '《', '哈樂黛', '的', '愛', '與', '死', '》', '（', 'The', 'United', 'Statesvs', '.', 'Billie', 'Holiday', '）', '，', '以及', '日本', '電影旬報', '影后', '瀧内公美', '領銜', '主演', '的', '《', '私慾', '帳號', '》', '，', '兩', '部', '原本', '都', '將', '在', '院線', '上映', '的', '強檔', '新片', '，', '讓', '觀眾', '透過', '比', '電影院', '更', '優惠', '的', '價格', '，', '「', '宅', '」', '在', '家', '就', '能', '隨選隨', '看']|['金球獎', '影后', '安德拉戴', '領銜', '主演', '哈樂黛', '日本', '電影旬報', '影后', '瀧内公美', '領銜', '主演', '私慾', '帳號', '院線', '上映', '強檔', '新片', '觀眾', '電影院', '價格']|{(74, 78, 'WORK_OF_ART', '電影旬報'), (28, 35, 'WORK_OF_ART', '哈樂黛的愛與死'), (13, 21, 'PERSON', 'AndraDay'), (72, 74, 'NORP', '日本'), (90, 94, 'WORK_OF_ART', '私慾帳號'), (3, 6, 'WORK_OF_ART', '金球獎'), (8, 12, 'PERSON', '安德拉戴'), (96, 97, 'CARDINAL', '兩')}|[('將', 'P'), ('本', 'Nes'), ('屆', 'Nf'), ('金球獎', 'Nb'), ('影后', 'Na'), ('安德拉戴', 'Nb'), ('（', 'PARENTHESISCATEGORY'), ('Andra', 'FW'), ('Day', 'FW'), ('）', 'PARENTHESISCATEGORY'), ('領銜', 'VB'), ('主演', 'VC'), ('的', 'DE'), ('《', 'PARENTHESISCATEGORY'), ('哈樂黛', 'Nb'), ('的', 'DE'), ('愛', 'Na'), ('與', 'Caa'), ('死', 'VH'), ('》', 'PARENTHESISCATEGORY'), ('（', 'PARENTHESISCATEGORY'), ('The', 'FW'), ('United', 'FW'), ('Statesvs', 'FW'), ('.', 'DOTCATEGORY'), ('Billie', 'FW'), ('Holiday', 'FW'), ('）', 'PARENTHESISCATEGORY'), ('，', 'COMMACATEGORY'), ('以及', 'Caa'), ('日本', 'Nc'), ('電影旬報', 'Nb'), ('影后', 'Na'), ('瀧内公美', 'Nb'), ('領銜', 'VB'), ('主演', 'VC'), ('的', 'DE'), ('《', 'PARENTHESISCATEGORY'), ('私慾', 'Na'), ('帳號', 'Na'), ('》', 'PARENTHESISCATEGORY'), ('，', 'COMMACATEGORY'), ('兩', 'Neu'), ('部', 'Nf'), ('原本', 'D'), ('都', 'D'), ('將', 'D'), ('在', 'P'), ('院線', 'Na'), ('上映', 'VAC'), ('的', 'DE'), ('強檔', 'Na'), ('新片', 'Na'), ('，', 'COMMACATEGORY'), ('讓', 'VL'), ('觀眾', 'Na'), ('透過', 'P'), ('比', 'P'), ('電影院', 'Nc'), ('更', 'Dfa'), ('優惠', 'VJ'), ('的', 'DE'), ('價格', 'Na'), ('，', 'COMMACATEGORY'), ('「', 'PARENTHESISCATEGORY'), ('宅', 'Nc'), ('」', 'PARENTHESISCATEGORY'), ('在', 'P'), ('家', 'Nc'), ('就', 'D'), ('能', 'D'), ('隨選隨', 'D'), ('看', 'VC')]
2021-06-17|最新上線電影|紓壓、警世最有感！疫情三級警戒期間爆笑喜劇《新解釋·三國志》線上觀影數稱冠|GP+回顧了疫情三級警戒期間觀影排名，觀影冠軍是《新解釋·三國志》、第二名為《唐人街探案3》、其次是《鐵幕行動》拿下第三。為了感謝眾多影迷們的支持，以及鼓勵在家防疫|0.09|['為了感謝眾多影迷們的支持', 'GP+回顧了疫情三級警戒期間觀影排名', '觀影冠軍是《新解釋·三國志》、第二名為《唐人街探案3》、其次是《鐵幕行動》拿下第三', '以及鼓勵在家防疫']|['GP+', '回顧', '了', '疫情', '三', '級', '警戒', '期間', '觀影', '排名', '，', '觀影', '冠軍', '是', '《', '新', '解釋', '·', '三國志', '》', '、', '第二', '名', '為', '《', '唐人街', '探案', '3', '》', '、', '其次', '是', '《', '鐵幕', '行動', '》', '拿下', '第三', '。', '為了', '感謝', '眾多', '影迷', '們', '的', '支持', '，', '以及', '鼓勵', '在', '家', '防疫']|['疫情', '警戒', '期間', '觀影', '觀影', '冠軍', '解釋', '三國志', '唐人街', '探案', '鐵幕', '行動', '拿下', '影迷', '支持', '防疫']|{(0, 2, 'ORG', 'GP'), (34, 36, 'ORDINAL', '第二'), (39, 45, 'WORK_OF_ART', '唐人街探案3'), (25, 32, 'WORK_OF_ART', '新解釋·三國志'), (51, 55, 'WORK_OF_ART', '鐵幕行動'), (8, 9, 'CARDINAL', '三'), (58, 60, 'ORDINAL', '第三')}|[('GP+', 'FW'), ('回顧', 'VE'), ('了', 'Di'), ('疫情', 'Na'), ('三', 'Neu'), ('級', 'Na'), ('警戒', 'VA'), ('期間', 'Na'), ('觀影', 'VA'), ('排名', 'VG'), ('，', 'COMMACATEGORY'), ('觀影', 'VA'), ('冠軍', 'Na'), ('是', 'SHI'), ('《', 'PARENTHESISCATEGORY'), ('新', 'VH'), ('解釋', 'Na'), ('·', 'PERIODCATEGORY'), ('三國志', 'Nb'), ('》', 'PARENTHESISCATEGORY'), ('、', 'PAUSECATEGORY'), ('第二', 'Neu'), ('名', 'Nf'), ('為', 'VG'), ('《', 'PARENTHESISCATEGORY'), ('唐人街', 'Nc'), ('探案', 'VA'), ('3', 'Neu'), ('》', 'PARENTHESISCATEGORY'), ('、', 'PAUSECATEGORY'), ('其次', 'Cbb'), ('是', 'SHI'), ('《', 'PARENTHESISCATEGORY'), ('鐵幕', 'Na'), ('行動', 'Na'), ('》', 'PARENTHESISCATEGORY'), ('拿下', 'VC'), ('第三', 'Neu'), ('。', 'PERIODCATEGORY'), ('為了', 'P'), ('感謝', 'VK'), ('眾多', 'VH'), ('影迷', 'Na'), ('們', 'Na'), ('的', 'DE'), ('支持', 'VC'), ('，', 'COMMACATEGORY'), ('以及', 'Caa'), ('鼓勵', 'VF'), ('在', 'P'), ('家', 'Nc'), ('防疫', 'VA')]
2021-06-14|最新上線電影|【電影談心室】拿《酸酸甜甜愛上你》當教材，「遠距離戀愛」到底該如何走到最後？|得益於現代都市發展範圍日益擴大、交通工具移動距離日趨快速，所謂的「一日共同生活圈」的地理區域也越畫越大，於是「遠距離戀愛」似乎變得相當常見。但是要好好維繫無法每天見面的戀愛關係卻沒有這麼容易，畢竟人類的本性是需要陪伴的群居動物，視覺、觸覺、聽覺這些生理感官上的刺激強度|0.05|['於是「遠距離戀愛」似乎變得相當常見', '所謂的「一日共同生活圈」的地理區域也越畫越大', '但是要好好維繫無法每天見面的戀愛關係卻沒有這麼容易', '得益於現代都市發展範圍日益擴大、交通工具移動距離日趨快速', '畢竟人類的本性是需要陪伴的群居動物']|['得益', '於', '現代', '都市', '發展', '範圍', '日益', '擴大', '、', '交通', '工具', '移動', '距離', '日趨', '快速', '，', '所謂', '的', '「', '一', '日', '共同', '生活圈', '」', '的', '地理', '區域', '也', '越', '畫', '越', '大', '，', '於是', '「', '遠', '距離', '戀愛', '」', '似乎', '變', '得', '相當', '常見', '。', '但是', '要', '好好', '維繫', '無法', '每', '天', '見面', '的', '戀愛', '關係', '卻', '沒有', '這麼', '容易', '，', '畢竟', '人類', '的', '本性', '是', '需要', '陪伴', '的', '群居', '動物', '，', '視覺', '、', '觸覺', '、', '聽覺', '這些', '生理', '感官', '上', '的', '刺激', '強度']|['都市', '發展', '範圍', '擴大', '交通', '工具', '移動', '距離', '生活圈', '地理', '區域', '距離', '見面', '關係', '人類', '本性', '陪伴', '動物', '視覺', '觸覺', '聽覺', '生理', '感官', '刺激', '強度']|set()|[('得益', 'VJ'), ('於', 'P'), ('現代', 'Nd'), ('都市', 'Na'), ('發展', 'Na'), ('範圍', 'Na'), ('日益', 'D'), ('擴大', 'VC'), ('、', 'PAUSECATEGORY'), ('交通', 'Na'), ('工具', 'Na'), ('移動', 'VAC'), ('距離', 'Na'), ('日趨', 'D'), ('快速', 'VH'), ('，', 'COMMACATEGORY'), ('所謂', 'VK'), ('的', 'DE'), ('「', 'PARENTHESISCATEGORY'), ('一', 'Neu'), ('日', 'Nf'), ('共同', 'A'), ('生活圈', 'Na'), ('」', 'PARENTHESISCATEGORY'), ('的', 'DE'), ('地理', 'Na'), ('區域', 'Na'), ('也', 'D'), ('越', 'D'), ('畫', 'VC'), ('越', 'D'), ('大', 'VH'), ('，', 'COMMACATEGORY'), ('於是', 'Cbb'), ('「', 'PARENTHESISCATEGORY'), ('遠', 'VH'), ('距離', 'Na'), ('戀愛', 'VH'), ('」', 'PARENTHESISCATEGORY'), ('似乎', 'D'), ('變', 'VG'), ('得', 'DE'), ('相當', 'Dfa'), ('常見', 'VH'), ('。', 'PERIODCATEGORY'), ('但是', 'Cbb'), ('要', 'D'), ('好好', 'D'), ('維繫', 'VJ'), ('無法', 'D'), ('每', 'Nes'), ('天', 'Nf'), ('見面', 'VA'), ('的', 'DE'), ('戀愛', 'VH'), ('關係', 'Na'), ('卻', 'D'), ('沒有', 'D'), ('這麼', 'Dfa'), ('容易', 'VH'), ('，', 'COMMACATEGORY'), ('畢竟', 'D'), ('人類', 'Na'), ('的', 'DE'), ('本性', 'Na'), ('是', 'SHI'), ('需要', 'VK'), ('陪伴', 'VC'), ('的', 'DE'), ('群居', 'VH'), ('動物', 'Na'), ('，', 'COMMACATEGORY'), ('視覺', 'Na'), ('、', 'PAUSECATEGORY'), ('觸覺', 'Na'), ('、', 'PAUSECATEGORY'), ('聽覺', 'Na'), ('這些', 'Neqa'), ('生理', 'Na'), ('感官', 'Na'), ('上', 'Ncd'), ('的', 'DE'), ('刺激', 'Na'), ('強度', 'Na')]
2021-06-13|最新上線電影|好萊塢女神安潔莉娜裘莉  災難動作新片《那些要我死的人》  6月17日於CATCHPLAY+震撼上架|由奧斯卡金獎得主、好萊塢性感女神安潔莉娜裘莉(AngelinaJolie)領銜主演的最新動作驚悚超前鉅片《那些要我死的人》即將於6月17日在CATCHPLAY+影音平台震撼上架|0.99|['由奧斯卡金獎得主、好萊塢性感女神安潔莉娜裘莉(AngelinaJolie)領銜主演的最新動作驚悚超前鉅片《那些要我死的人》即將於6月17日在CATCHPLAY+影音平台震撼上架']|['由', '奧斯卡', '金獎', '得主', '、', '好萊塢', '性感', '女神', '安潔莉娜裘莉', '(', 'Angelina', 'Jolie', ')', '領銜', '主演', '的', '最', '新', '動作', '驚悚', '超前', '鉅片', '《', '那些', '要', '我', '死', '的', '人', '》', '即將', '於', '6月', '17日', '在', 'CATCHPLAY+', '影音', '平台', '震撼', '上架']|['奧斯卡', '金獎', '得主', '好萊塢', '女神', '安潔莉娜裘莉', '領銜', '主演', '動作', '鉅片', '影音', '平台', '上架']|{(53, 60, 'WORK_OF_ART', '那些要我死的人'), (23, 36, 'PERSON', 'AngelinaJolie'), (64, 69, 'DATE', '6月17日'), (1, 6, 'WORK_OF_ART', '奧斯卡金獎'), (16, 22, 'PERSON', '安潔莉娜裘莉'), (9, 12, 'ORG', '好萊塢')}|[('由', 'P'), ('奧斯卡', 'Nb'), ('金獎', 'Na'), ('得主', 'Na'), ('、', 'PAUSECATEGORY'), ('好萊塢', 'Nc'), ('性感', 'VH'), ('女神', 'Na'), ('安潔莉娜裘莉', 'Nb'), ('(', 'PARENTHESISCATEGORY'), ('Angelina', 'FW'), ('Jolie', 'FW'), (')', 'PARENTHESISCATEGORY'), ('領銜', 'VB'), ('主演', 'VC'), ('的', 'DE'), ('最', 'Dfa'), ('新', 'VH'), ('動作', 'Na'), ('驚悚', 'VH'), ('超前', 'VJ'), ('鉅片', 'Na'), ('《', 'PARENTHESISCATEGORY'), ('那些', 'Neqa'), ('要', 'D'), ('我', 'Nh'), ('死', 'VH'), ('的', 'DE'), ('人', 'Na'), ('》', 'PARENTHESISCATEGORY'), ('即將', 'D'), ('於', 'P'), ('6月', 'Nd'), ('17日', 'Nd'), ('在', 'P'), ('CATCHPLAY+', 'FW'), ('影音', 'Na'), ('平台', 'Na'), ('震撼', 'VJ'), ('上架', 'VB')]
2021-06-13|最新上線電影|孝女白琴挺孕肚為亡夫討債　曾珮瑜「潑辣」全歸功媽媽|曾珮瑜繼台劇《做工的人》用一口流利台語，生動詮釋地方媽媽角色，今年在公視台語台電視電影《討債女王》火力升級，扮孝女白琴為死去丈夫討債，成為史上最強孕婦，而這一切都要歸功曾媽媽。|1.0|['而這一切都要歸功曾媽媽', '今年在公視台語台電視電影《討債女王》火力升級', '生動詮釋地方媽媽角色', '曾珮瑜繼台劇《做工的人》用一口流利台語', '扮孝女白琴為死去丈夫討債']|['曾珮瑜', '繼', '台劇', '《', '做工', '的', '人', '》', '用', '一', '口', '流利', '台語', '，', '生動', '詮釋', '地方', '媽媽', '角色', '，', '今年', '在', '公視', '台語', '台電視', '電影', '《', '討債', '女王', '》', '火力', '升級', '，', '扮', '孝女', '白琴', '為', '死去', '丈夫', '討債', '，', '成為', '史', '上', '最', '強', '孕婦', '，', '而', '這', '一切', '都', '要', '歸功', '曾', '媽媽', '。']|['曾珮瑜', '台劇', '做工', '台語', '詮釋', '地方', '媽媽', '角色', '公視', '台語', '台電視', '電影', '討債', '女王', '火力', '孝女', '白琴', '丈夫', '討債', '孕婦', '媽媽']|{(36, 38, 'LANGUAGE', '台語'), (0, 3, 'PERSON', '曾珮瑜'), (34, 36, 'ORG', '公視'), (31, 33, 'DATE', '今年'), (57, 59, 'PERSON', '白琴'), (7, 11, 'WORK_OF_ART', '做工的人'), (44, 48, 'WORK_OF_ART', '討債女王'), (15, 19, 'LANGUAGE', '流利台語')}|[('曾珮瑜', 'Nb'), ('繼', 'P'), ('台劇', 'Na'), ('《', 'PARENTHESISCATEGORY'), ('做工', 'VA'), ('的', 'DE'), ('人', 'Na'), ('》', 'PARENTHESISCATEGORY'), ('用', 'P'), ('一', 'Neu'), ('口', 'Nf'), ('流利', 'VH'), ('台語', 'Na'), ('，', 'COMMACATEGORY'), ('生動', 'VH'), ('詮釋', 'VC'), ('地方', 'Na'), ('媽媽', 'Na'), ('角色', 'Na'), ('，', 'COMMACATEGORY'), ('今年', 'Nd'), ('在', 'P'), ('公視', 'Nc'), ('台語', 'Na'), ('台電視', 'Na'), ('電影', 'Na'), ('《', 'PARENTHESISCATEGORY'), ('討債', 'VB'), ('女王', 'Na'), ('》', 'PARENTHESISCATEGORY'), ('火力', 'Na'), ('升級', 'VH'), ('，', 'COMMACATEGORY'), ('扮', 'VC'), ('孝女', 'Na'), ('白琴', 'Nb'), ('為', 'P'), ('死去', 'VH'), ('丈夫', 'Na'), ('討債', 'VB'), ('，', 'COMMACATEGORY'), ('成為', 'VG'), ('史', 'Na'), ('上', 'Ng'), ('最', 'Dfa'), ('強', 'VH'), ('孕婦', 'Na'), ('，', 'COMMACATEGORY'), ('而', 'Cbb'), ('這', 'Nep'), ('一切', 'Neqa'), ('都', 'D'), ('要', 'D'), ('歸功', 'VI'), ('曾', 'Nb'), ('媽媽', 'Na'), ('。', 'PERIODCATEGORY')]
2021-06-11|最新上線電影|《永生戰》兩大男神 孔劉、朴寶劍陪伴全台粉絲度過艱困疫情|由韓國兩大男神孔劉與朴寶劍主演的災難動作鉅片《永生戰》，今日(6月11日)於CATCHPLAY+影音平台飆速上架，陪伴民眾居家抗疫。近日因疫情嚴峻，全民居家對抗疫情，令許久沒有進電影院的影迷們皆表示相當想念能進戲院的時光|0.94|['陪伴民眾居家抗疫', '全民居家對抗疫情', '今日(6月11日)於CATCHPLAY+影音平台飆速上架', '近日因疫情嚴峻', '由韓國兩大男神孔劉與朴寶劍主演的災難動作鉅片《永生戰》']|['由', '韓國', '兩', '大', '男神', '孔劉', '與', '朴寶劍', '主演', '的', '災難', '動作', '鉅片', '《', '永生戰', '》', '，', '今日', '(', '6月', '11日', ')', '於', 'CATCHPLAY+', '影音', '平台', '飆速', '上架', '，', '陪伴', '民眾', '居家', '抗疫', '。', '近日', '因', '疫情', '嚴峻', '，', '全民', '居家', '對抗', '疫情', '，', '令', '許久', '沒有', '進', '電影院', '的', '影迷', '們', '皆', '表示', '相當', '想念', '能', '進', '戲院', '的', '時光']|['韓國', '男神', '孔劉', '朴寶劍', '主演', '災難', '動作', '鉅片', '永生戰', '影音', '平台', '飆速', '上架', '陪伴', '民眾', '居家', '抗疫', '疫情', '全民', '居家', '對抗', '疫情', '電影院', '影迷', '戲院', '時光']|{(38, 47, 'ORG', 'CATCHPLAY'), (23, 26, 'WORK_OF_ART', '永生戰'), (10, 13, 'PERSON', '朴寶劍'), (7, 9, 'PERSON', '孔劉'), (28, 36, 'DATE', '今日(6月11日'), (1, 3, 'GPE', '韓國')}|[('由', 'P'), ('韓國', 'Nc'), ('兩', 'Neu'), ('大', 'VH'), ('男神', 'Na'), ('孔劉', 'Nb'), ('與', 'Caa'), ('朴寶劍', 'Nb'), ('主演', 'VC'), ('的', 'DE'), ('災難', 'Na'), ('動作', 'Na'), ('鉅片', 'Na'), ('《', 'PARENTHESISCATEGORY'), ('永生戰', 'Nb'), ('》', 'PARENTHESISCATEGORY'), ('，', 'COMMACATEGORY'), ('今日', 'Nd'), ('(', 'PARENTHESISCATEGORY'), ('6月', 'Nd'), ('11日', 'Nd'), (')', 'PARENTHESISCATEGORY'), ('於', 'P'), ('CATCHPLAY+', 'FW'), ('影音', 'Na'), ('平台', 'Na'), ('飆速', 'VA'), ('上架', 'VB'), ('，', 'COMMACATEGORY'), ('陪伴', 'VC'), ('民眾', 'Na'), ('居家', 'Na'), ('抗疫', 'VA'), ('。', 'PERIODCATEGORY'), ('近日', 'Nd'), ('因', 'P'), ('疫情', 'Na'), ('嚴峻', 'VH'), ('，', 'COMMACATEGORY'), ('全民', 'Na'), ('居家', 'Na'), ('對抗', 'VC'), ('疫情', 'Na'), ('，', 'COMMACATEGORY'), ('令', 'VL'), ('許久', 'Nd'), ('沒有', 'D'), ('進', 'VCL'), ('電影院', 'Nc'), ('的', 'DE'), ('影迷', 'Na'), ('們', 'Na'), ('皆', 'D'), ('表示', 'VE'), ('相當', 'Dfa'), ('想念', 'VJ'), ('能', 'D'), ('進', 'VCL'), ('戲院', 'Nc'), ('的', 'DE'), ('時光', 'Na')]
2021-06-11|最新上線電影|光明版《無聲》！雙性戀聾人女導自曝旅行遭手語性騷|跑遍台灣、香港與日本東京、福岡、關西等亞洲各大同志影展，並在第四屆台灣國際聾人電影節淚目好評的日本聾人電影《直至虹色清晨降臨》已於本週五(11日)在GagaOOLala同志電影線上看平台上架。|0.01|['跑遍台灣、香港與日本東京、福岡、關西等亞洲各大同志影展', '並在第四屆台灣國際聾人電影節淚目好評的日本聾人電影《直至虹色清晨降臨》已於本週五(11日)在GagaOOLala同志電影線上看平台上架']|['跑遍', '台灣', '、', '香港', '與', '日本', '東京', '、', '福岡', '、', '關西', '等', '亞洲', '各', '大', '同志', '影展', '，', '並', '在', '第四', '屆', '台灣', '國際', '聾人', '電影節', '淚目', '好評', '的', '日本', '聾人', '電影', '《', '直至', '虹色', '清晨', '降臨', '》', '已', '於', '本', '週五', '(', '11日', ')', '在', 'Gaga', 'OOLala', '同志', '電影線', '上', '看', '平台', '上架', '。']|['台灣', '香港', '日本', '東京', '福岡', '關西', '亞洲', '同志', '影展', '台灣', '國際', '聾人', '淚目', '好評', '日本', '聾人', '電影', '虹色', '降臨', '同志', '電影線', '平台', '上架']|{(19, 21, 'LOC', '亞洲'), (2, 4, 'GPE', '台灣'), (8, 10, 'GPE', '日本'), (69, 72, 'DATE', '11日'), (65, 68, 'DATE', '本週五'), (10, 12, 'GPE', '東京'), (5, 7, 'GPE', '香港'), (30, 32, 'ORDINAL', '第四'), (74, 84, 'PERSON', 'GagaOOLala'), (54, 62, 'WORK_OF_ART', '直至虹色清晨降臨'), (47, 49, 'NORP', '日本'), (13, 15, 'GPE', '福岡'), (16, 18, 'GPE', '關西')}|[('跑遍', 'VCL'), ('台灣', 'Nc'), ('、', 'PAUSECATEGORY'), ('香港', 'Nc'), ('與', 'Caa'), ('日本', 'Nc'), ('東京', 'Nc'), ('、', 'PAUSECATEGORY'), ('福岡', 'Nc'), ('、', 'PAUSECATEGORY'), ('關西', 'Nc'), ('等', 'Cab'), ('亞洲', 'Nc'), ('各', 'Nes'), ('大', 'VH'), ('同志', 'Na'), ('影展', 'Na'), ('，', 'COMMACATEGORY'), ('並', 'Cbb'), ('在', 'P'), ('第四', 'Neu'), ('屆', 'Nf'), ('台灣', 'Nc'), ('國際', 'Nc'), ('聾人', 'Na'), ('電影節', 'Nd'), ('淚目', 'Na'), ('好評', 'Na'), ('的', 'DE'), ('日本', 'Nc'), ('聾人', 'Na'), ('電影', 'Na'), ('《', 'PARENTHESISCATEGORY'), ('直至', 'P'), ('虹色', 'Na'), ('清晨', 'Nd'), ('降臨', 'VA'), ('》', 'PARENTHESISCATEGORY'), ('已', 'D'), ('於', 'P'), ('本', 'Nes'), ('週五', 'Nd'), ('(', 'PARENTHESISCATEGORY'), ('11日', 'Nd'), (')', 'PARENTHESISCATEGORY'), ('在', 'P'), ('Gaga', 'FW'), ('OOLala', 'FW'), ('同志', 'Na'), ('電影線', 'Na'), ('上', 'Ncd'), ('看', 'VC'), ('平台', 'Na'), ('上架', 'VB'), ('。', 'PERIODCATEGORY')]
2021-06-11|最新上線電影|國家影視聽中心「宅」家電影趴 好評最終回 同度端午看「燒肉粽」|國家電影及視聽文化中心與大家平安過端午，「宅」家電影趴，將配合端午節推出由辛奇導演所執導的《燒肉粽》做為「宅」家電影趴的端午加碼線上電影，時間將從本週五（6/11）晚上八點開始播放至隔週四(6/17)晚上六點為止，敬請把握機會，一起上線慶端午。|0.0|['將配合端午節推出由辛奇導演所執導的《燒肉粽》做為「宅」家電影趴的端午加碼線上電影', '「宅」家電影趴', '一起上線慶端午', '時間將從本週五（6/11）晚上八點開始播放至隔週四(6/17)晚上六點為止', '國家電影及視聽文化中心與大家平安過端午']|['國家', '電影', '及', '視聽', '文化', '中心', '與', '大家', '平安', '過', '端午', '，', '「', '宅', '」', '家', '電影趴', '，', '將', '配合', '端午節', '推出', '由', '辛奇', '導演', '所', '執導', '的', '《', '燒肉粽', '》', '做為', '「', '宅', '」', '家', '電', '影趴', '的', '端午', '加碼', '線上', '電影', '，', '時間', '將', '從', '本', '週五', '（', '6/11', '）', '晚上', '八點', '開始', '播放', '至', '隔', '週四', '(', '6/17', ')', '晚上', '六點', '為止', '，', '敬請', '把握', '機會', '，', '一起', '上線', '慶', '端午', '。']|['國家', '電影', '文化', '中心', '電影趴', '配合', '推出', '辛奇', '導演', '執導', '燒肉粽', '影趴', '加碼', '線上', '電影', '時間', '播放', '把握', '機會', '上線']|{(46, 49, 'WORK_OF_ART', '燒肉粽'), (82, 86, 'TIME', '晚上八點'), (77, 81, 'DATE', '6/11'), (37, 39, 'PERSON', '辛奇'), (60, 62, 'TIME', '端午'), (31, 34, 'DATE', '端午節'), (0, 11, 'ORG', '國家電影及視聽文化中心'), (73, 76, 'DATE', '本週五')}|[('國家', 'Na'), ('電影', 'Na'), ('及', 'Caa'), ('視聽', 'A'), ('文化', 'Na'), ('中心', 'Nc'), ('與', 'P'), ('大家', 'Nh'), ('平安', 'VH'), ('過', 'VCL'), ('端午', 'Nd'), ('，', 'COMMACATEGORY'), ('「', 'PARENTHESISCATEGORY'), ('宅', 'Nc'), ('」', 'PARENTHESISCATEGORY'), ('家', 'Nc'), ('電影趴', 'Na'), ('，', 'COMMACATEGORY'), ('將', 'D'), ('配合', 'VC'), ('端午節', 'Nd'), ('推出', 'VC'), ('由', 'P'), ('辛奇', 'Nb'), ('導演', 'Na'), ('所', 'D'), ('執導', 'VC'), ('的', 'DE'), ('《', 'PARENTHESISCATEGORY'), ('燒肉粽', 'Na'), ('》', 'PARENTHESISCATEGORY'), ('做為', 'VG'), ('「', 'PARENTHESISCATEGORY'), ('宅', 'Nc'), ('」', 'PARENTHESISCATEGORY'), ('家', 'Nc'), ('電', 'VC'), ('影趴', 'Na'), ('的', 'DE'), ('端午', 'Nd'), ('加碼', 'VA'), ('線上', 'Nc'), ('電影', 'Na'), ('，', 'COMMACATEGORY'), ('時間', 'Na'), ('將', 'D'), ('從', 'P'), ('本', 'Nes'), ('週五', 'Nd'), ('（', 'PARENTHESISCATEGORY'), ('6/11', 'Nd'), ('）', 'PARENTHESISCATEGORY'), ('晚上', 'Nd'), ('八點', 'Nd'), ('開始', 'VL'), ('播放', 'VC'), ('至', 'P'), ('隔', 'VJ'), ('週四', 'Nd'), ('(', 'PARENTHESISCATEGORY'), ('6/17', 'Nd'), (')', 'PARENTHESISCATEGORY'), ('晚上', 'Nd'), ('六點', 'Nd'), ('為止', 'Ng'), ('，', 'COMMACATEGORY'), ('敬請', 'VF'), ('把握', 'VC'), ('機會', 'Na'), ('，', 'COMMACATEGORY'), ('一起', 'D'), ('上線', 'VA'), ('慶', 'VC'), ('端午', 'Nd'), ('。', 'PERIODCATEGORY')]
